,ID,Title,Weight,Weight_Units,Product_Units,Description,Category,URL,Imagefile,Initial_Price,Latest_Price,Initial_Stock,Stock_Now,Condition,Dates_Available,Material,Dimensions,Technical,Collection,Last_Up_On,Price_Change,Quantity_Change,Date,Country,Store,Language,Sold,Sold_After,material,dim,quantity_n,material_emb,Belgium_Raw,Belgium_Code,first_level,second_level,third_level,quantity_score,Length,Width,Height,SoldAfterDays
707,189DOP010M1,Wooden door with glass panels . x cm – Left/Right,15.0,kg,pc,"
Four models of wooden doors (paint stripped at the back) with variations of glass pattern. Model 1 Location in door pavilion: D2Dimensions:Height: 202.5 cm Width: 81 cmThickness : 3.5 cmLeftHerringbone glass pattern Good used condition. May have some imperfections and chipped paint. A bit dusty, needs to be cleaned. The back is stripped even if the front is white painted (see images). Please note glass panels could be slightly damaged. Hinges, lock case, keys and handles are missing. Model 2 Dimensions:Height: 201.5 cm Width: 81 cmThickness : 3.5 cmLeftVertical lines glass pattern Good used condition. May have some imperfections and chipped paint. A bit dusty, needs to be cleaned. The back is stripped even if the front is white painted (see images). Hinges, lock case, keys and handles are missing. Location in door pavilion: D2Model 3 Dimensions:Height: 201.5 cm Width: 81 cmThickness : 3.5 cmRightHerringbone/vertical lines glass pattern Good used condition. May have some imperfections and clear chipped paint. A bit dusty, needs to be cleaned. The back is stripped even if the front is white painted (see images). Please note for this model one of the the glass panels is mismatched (see last image). Hinges, lock case, keys and handles are missing. Model 4 : Location in door pavilion: B5Dimensions:Height: 201.5 cm Width: 79.5 cmThickness : 3.5 cmRightVertical lines glass pattern Good used condition. May have some imperfections and chipped paint. A bit dusty, needs to be cleaned. The back is stripped even if the front is white painted (see images). Please note for this model there is a hole at the bottom for a ventilation grid. Hinges, lock case, keys and handles are missing. 
",Doors,https://rotordc.com/shop/product/wooden-door-with-glass-panels-h-201-5-x-w-81-cm-left-right-58837?page=3&category=32,"['58837_a3d3b37.png', '7687_0261f79.png', '7692_4e1040e.png', '7693_4e1040e.png', '7694_4e1040e.png', '7695_4e1040e.png']",89.0,89.0,,,,,,,,,2022-12-26,0.0,,2022-10-28,BE,rotordc,fr,1,59.0,"{'score': 0.0049830954521894455, 'start': 15, 'end': 22, 'answer': ' wooden'}","{'score': 1.857013012340758e-05, 'start': 1361, 'end': 1377, 'answer': ' cmRightVertical'}","{'score': 2.5222666408808436e-06, 'start': 1361, 'end': 1377, 'answer': ' cmRightVertical'}",Architectural glass,Wood panelled door leaves,Pr_30_59_23_98,"Roof, Slabs, Stairs","Door, Windows, Gates",Glass blocks and panels,2.5222666408808436e-06,,,,59.0
708,182DOP004M1,Varnished wooden door x cm – Right/Left ca .,15.0,kg,pc,"
Varnished fifties wooden door .Model 1Location:C3 Dimensions :Height : 205 cmWidth : 78 cmThickness : 5 cmLeftGood used condition. May have some scratches and imperfections. A bit dusty, needs to be cleaned. Hinges are missing. Handles, lock case and key are included in the price.Model 2Location:C3 Dimensions :Height : 205 cmWidth : 78 cmThickness : 5 cmLeftGood used condition. There are small imperfections and some scratches especially on the handles. A bit dusty, needs to be cleaned. Hinges and key are missing. Handles and lock case are included in the price.Model 3Location:D3 Dimensions :Height : 205 cmWidth : 78 cmThickness : 5 cmRightGood used condition. There are small imperfections and some scratches especially on the handles. A bit dusty, needs to be cleaned. Hinges are missing. Handles, lock case and key are included in the price. Location in door pavilion: D3
",Doors,https://rotordc.com/shop/product/varnished-wooden-door-h-205-x-w-78-cm-right-left-ca-1950-58614?page=3&category=32,"['58614_467464a.png', '5899_5978c87.png', '5900_5978c87.png']",79.0,39.0,,,,,,,,,2022-12-26,40.0,,2022-10-28,BE,rotordc,fr,1,59.0,"{'score': 0.11543123424053192, 'start': 1, 'end': 30, 'answer': 'Varnished fifties wooden door'}","{'score': 9.224725363310426e-05, 'start': 30, 'end': 50, 'answer': ' .Model 1Location:C3'}","{'score': 6.88101010837272e-07, 'start': 30, 'end': 50, 'answer': ' .Model 1Location:C3'}",Wood,Wood panelled door leaves,Pr_30_59_23_98,"Roof, Slabs, Stairs","Door, Windows, Gates",Furnishings,6.88101010837272e-07,,,,59.0
709,999DOP657AL,Wooden door with glass panels x . cm – Left / Right,25.0,kg,pc,"
Wooden door with glass panels.Dimensions :Height : 218 cmWidth : 82.5 cmThickness : 5.5 cmLeft / Right A-quality :Location:D3LeftGood used condition. Panels are intact. May have a few scratches and small imperfections. A bit dusty, needs to be cleaned. Hinges and lock case are included in the price. Handles and key are missing.   B-quality :Location:C1LeftGood used condition. Panels are broken with tape on it. May have a few scratches and small imperfections. A bit dusty, needs to be cleaned. Hinges and lock case are included in the price. Handles and key are missing.RightGood used condition. Panels are covered by a plate. The bottom is broken. May have a few scratches and small imperfections. A bit dusty, needs to be cleaned. Hinges, handles and lock case are included in the price. Key is missing. 
",Doors,https://rotordc.com/shop/product/wooden-door-with-glass-panels-h-218-x-w-82-5-cm-left-right-58529?page=3&category=32,"['58529_26cdb5e.png', '6058_7ea4233.png', '6059_7ea4233.png', '6060_7ea4233.png']",59.0,59.0,,,,,,,,,,0.0,,2022-10-28,BE,rotordc,fr,0,,"{'score': 0.16014042496681213, 'start': 1, 'end': 7, 'answer': 'Wooden'}","{'score': 0.3226412236690521, 'start': 41, 'end': 82, 'answer': ' :Height : 218 cmWidth : 82.5 cmThickness'}","{'score': 1.697749326012854e-06, 'start': 41, 'end': 70, 'answer': ' :Height : 218 cmWidth : 82.5'}",Architectural glass,Wood panelled door leaves,Pr_30_59_23_98,"Roof, Slabs, Stairs","Door, Windows, Gates",Glass blocks and panels,1.697749326012854e-06,,,,
713,999DOP638BL,"Painted wooden door cm x , cm - Right",20.0,kg,pc,"
Painted wooden door.

2 types :

A quality :

Dimensions : H. 226 x W. 86,8 cm
Thickness : 5,5 cm
Right door

Good used condition. May have some scratches and small imperfections. A bit dusty, needs to be cleaned.
Hinges and handles are included in the price. Lock case and key are missing. 

B quality :
 Dimensions : H. 226 x W. 85,5 cm Thickness : 5,5 cm Left door Condition : moderate. May have some scratches and imperfections. The door is damaged. Dusty, needs to be cleaned. Hinges is included in the price. Handles, lock case and key are missing. Location in door pavilion: D3
",Doors,https://rotordc.com/shop/product/painted-wooden-door-h-226-cm-x-w-86-8-cm-right-54525?page=4&category=32,"['54525_5cf36bb.png', '7328_188b691.png', '7329_188b691.png', '7330_188b691.png', '7331_188b691.png', '7332_188b691.png']",79.0,79.0,,,,,,,,,,0.0,,2022-10-28,BE,rotordc,fr,0,,"{'score': 0.3952687978744507, 'start': 1, 'end': 15, 'answer': 'Painted wooden'}","{'score': 0.07337022572755814, 'start': 59, 'end': 79, 'answer': ' H. 226 x W. 86,8 cm'}","{'score': 2.7321186735207448e-06, 'start': 71, 'end': 76, 'answer': ' 86,8'}",Wood,Wood panelled door leaves,Pr_30_59_23_98,"Roof, Slabs, Stairs","Door, Windows, Gates",Furnishings,2.7321186735207448e-06,,,,
715,935DOP009,"Wooden door with frosted glass panels cm x , cm - Right",30.0,kg,pc,"
Location in door pavilion: D4Right wooden door with frosted glass panels. One glass panel is missing.

Dimensions: H 222 cm x 81,4 cm
Thickness: 5,3 cm

B Quality. Traces of scratches and small chips. Need to be cleaned.

Hinges are not included in the price. Handles, lock case and key are missing.
",Doors,https://rotordc.com/shop/product/935dop009-wooden-door-with-frosted-glass-panels-h-222-cm-x-81-4-cm-right-36367?page=4&category=32,['36367_6eae9de.png'],39.0,39.0,,,,,,,,,,0.0,,2022-10-28,BE,rotordc,fr,0,,"{'score': 0.33515551686286926, 'start': 35, 'end': 42, 'answer': ' wooden'}","{'score': 0.732496976852417, 'start': 115, 'end': 134, 'answer': ' H 222 cm x 81,4 cm'}","{'score': 3.6774588807020336e-05, 'start': 222, 'end': 260, 'answer': '\nHinges are not included in the price.'}",Architectural glass,Wood panelled door leaves,Pr_30_59_23_98,"Roof, Slabs, Stairs","Door, Windows, Gates",Glass blocks and panels,3.6774588807020336e-05,,,,
716,999DOP507,"Wooden door Left ; cm x , cm",20.0,kg,pc,"
Location in door pavilion: D3Left door. Dimensions: 83 cm x 204,5 cm x 4 cm

Good used condition, some traces of scratches.

The key and the handles are missing. Hinges are included.
",Doors,https://rotordc.com/shop/product/999dop507-wooden-door-left-83-cm-x-204-5-cm-36348?page=4&category=32,"['36348_bb9dc18.png', '2582_92eaeaf.png', '2583_92eaeaf.png']",79.0,79.0,,,,,,,,,,0.0,,2022-10-28,BE,rotordc,fr,0,,"{'score': 1.6839707086546696e-06, 'start': 77, 'end': 124, 'answer': '\nGood used condition, some traces of scratches.'}","{'score': 0.90081387758255, 'start': 52, 'end': 76, 'answer': ' 83 cm x 204,5 cm x 4 cm'}","{'score': 1.8140510292141698e-05, 'start': 52, 'end': 55, 'answer': ' 83'}",Wood,Wood panelled door leaves,Pr_30_59_23_98,"Roof, Slabs, Stairs","Door, Windows, Gates",Glass blocks and panels,1.8140510292141698e-05,,,,
717,999DOP628,"Triple door in wood with glass panels , x x cm - Right",90.0,kg,pc,"
Location:C4 Triple door in wood with glass panels. White on one side, painted in light blue on the other side. Dimensions : H. 263,5 x (3 x 64 cm) Thickness : 5,5 cm Right Good used condition. May have some scratches and imperfections. One glass panel is broken. A bit dusty needs to be cleaned. Handles and lock case are included in the price. Key and hinges are missing.
",Doors,https://rotordc.com/shop/product/999dop628-triple-door-in-wood-with-glass-panels-h-263-5-x-3-x-64-cm-right-36160?page=4&category=32,"['36160_9966a50.png', '4178_92eaeaf.png', '4179_92eaeaf.png', '4180_92eaeaf.png', '4181_92eaeaf.png']",259.0,259.0,,,,,,,,,,0.0,,2022-10-28,BE,rotordc,fr,0,,"{'score': 0.21596121788024902, 'start': 27, 'end': 32, 'answer': ' wood'}","{'score': 0.2504750192165375, 'start': 124, 'end': 147, 'answer': ' H. 263,5 x (3 x 64 cm)'}","{'score': 0.009519742801785469, 'start': 296, 'end': 345, 'answer': ' Handles and lock case are included in the price.'}",Architectural glass,Wood panelled door leaves,Pr_30_59_23_98,"Roof, Slabs, Stairs","Door, Windows, Gates",Glass blocks and panels,0.009519742801785469,,,,
720,999DOP835,"Door in solid wood with textured glass panels , x , cm - Left",30.0,kg,pc,"




Location:


C1














Attributes:


Material:


Note:




Door panels


Solid wood. Painted white.


Good used condition. Some scratches and chipping of paint.




Window panels


Textured glass


Good used condition. Window seals are old.




General condition





Good used condition. Dusty, needs to be cleaned.















Dimensions:










Height


215,5 cm







Width


82,5 cm







Thickness


5,5 cm







Weight


30 kg







Door swing direction


Left


















Hardware:










Handels


Yes







Hinges


Yes







Lockcase


Yes







Key


Yes







",Doors,https://rotordc.com/shop/product/999dop835-door-in-solid-wood-with-textured-glass-panels-h-215-5-x-w-82-5-cm-left-59577?page=4&category=32,"['59577_2db5b4b.png', '10087_01ab49c.png', '10088_01ab49c.png', '10089_01ab49c.png']",79.0,79.0,,,,,,,,,2022-12-26,0.0,,2022-10-28,BE,rotordc,fr,1,59.0,"{'score': 0.41056591272354126, 'start': 83, 'end': 95, 'answer': '\nSolid wood.'}","{'score': 0.15093226730823517, 'start': 364, 'end': 405, 'answer': '\nHeight\n\n\n215,5 cm\n\n\n\n\n\n\n\nWidth\n\n\n82,5 cm'}","{'score': 0.08721365034580231, 'start': 447, 'end': 453, 'answer': '\n30 kg'}",Architectural glass,Wood panelled door leaves,Pr_30_59_23_98,"Roof, Slabs, Stairs","Door, Windows, Gates",Glass blocks and panels,0.08721365034580231,,,,59.0
723,189DOP045,Door in solid pine x cm - Left,30.0,kg,pc,"
Door in solid pine - LeftHeight226 cmWidth84 cmThickness6 cmGood used condition. Wood may have imperfections with small holes. The paint being chemically stripped, the exposed wood is ready to be sanded and treated. Dusty, needs to be cleaned. Handles and key are missing. Hinges and lock case are included.Location: C1 
",Doors,https://rotordc.com/shop/product/189dop045-door-in-solid-pine-h-226-x-w-84-cm-left-59517?page=4&category=32,"['59517_143c2df.png', '9882_f01093e.png', '9883_f01093e.png', '9884_f01093e.png']",139.0,139.0,,,,,,,,,2022-10-28,0.0,,2022-10-28,BE,rotordc,fr,1,0.0,"{'score': 0.8074371814727783, 'start': 8, 'end': 19, 'answer': ' solid pine'}","{'score': 0.10303554683923721, 'start': 21, 'end': 58, 'answer': ' LeftHeight226 cmWidth84 cmThickness6'}","{'score': 0.00011690790415741503, 'start': 21, 'end': 45, 'answer': ' LeftHeight226 cmWidth84'}",Wood,Wood panelled door leaves,Pr_30_59_23_98,"Roof, Slabs, Stairs","Door, Windows, Gates",Glass blocks and panels,0.00011690790415741503,,,,0.0
724,189DOP043L,Door in solid pine from to x . cm - Left/Right,25.0,kg,pc,"
Door in solid pine - Right or Left Heightfrom 215 to 213 cmWidth84.5 cmThickness4.5 cmGood used condition. Glass panels are missing or partly missing, wood shows imperfections with small holes. Dusty, needs to be cleaned. Hinges, handle and key are missing. Lock case is included but has to be replaced.Location: B1/B4
",Doors,https://rotordc.com/shop/product/door-in-solid-pine-h-from-213-to-215-x-w-84-5-cm-left-right-59515?page=4&category=32,"['59515_83a8bb5.png', '9875_f894263.png', '9876_f894263.png', '9877_f894263.png']",139.0,139.0,,,,,,,,,2022-12-26,0.0,,2022-10-28,BE,rotordc,fr,1,59.0,"{'score': 0.6153697967529297, 'start': 8, 'end': 19, 'answer': ' solid pine'}","{'score': 0.09335964173078537, 'start': 35, 'end': 69, 'answer': '\xa0Heightfrom 215 to 213 cmWidth84.5'}","{'score': 1.2023188901366666e-05, 'start': 57, 'end': 84, 'answer': ' cmWidth84.5 cmThickness4.5'}",Wood,Wood panelled door leaves,Pr_30_59_23_98,"Roof, Slabs, Stairs","Door, Windows, Gates",Glass blocks and panels,1.2023188901366666e-05,,,,59.0
725,189DOP042,Door in solid pine with textured glass panels x cm - Right,36.0,kg,pc,"
Door in solid pine with textured glass panels - Right Height228 cmWidth87 cmThickness4 cmGood used condition. Window seal is old, patterned glass can vary, small holes, wood may have imperfections. The paint being chemically stripped, the exposed wood is ready to be sanded and treated. Dusty, needs to be cleaned. Hinges, handle, key and lock case are missing.Location: B4
",Doors,https://rotordc.com/shop/product/189dop042-door-in-solid-pine-with-textured-glass-panels-h-228-x-w-87-cm-right-59514?page=4&category=32,"['59514_5b97c4e.png', '9870_f7cedf4.png', '9871_f7cedf4.png', '9872_f7cedf4.png', '9873_f7cedf4.png', '9874_f7cedf4.png']",149.0,149.0,,,,,,,,,2022-12-26,0.0,,2022-10-28,BE,rotordc,fr,1,59.0,"{'score': 0.5847244262695312, 'start': 8, 'end': 19, 'answer': ' solid pine'}","{'score': 0.030232295393943787, 'start': 54, 'end': 87, 'answer': '\xa0Height228 cmWidth87 cmThickness4'}","{'score': 2.252225203847047e-05, 'start': 54, 'end': 74, 'answer': '\xa0Height228 cmWidth87'}",Architectural glass,Wood panelled door leaves,Pr_30_59_23_98,"Roof, Slabs, Stairs","Door, Windows, Gates",Glass blocks and panels,2.252225203847047e-05,,,,59.0
727,999DOP822R,Varnished wooden door x / . cm – Right/Left,15.0,kg,pc,"
Varnished wooden doors. RightH. 203 x W. 71 x T. 3.6 cmLeftH. 203 x W. 80.5 x T. 3.6 cmGood used condition. There are some scratches and imperfections, especially on the varnished layer and the edges. A bit dusty, needs to be cleaned. Hinges, handles, keys and lock case are included in the price. Location in door pavilion: B5
",Doors,https://rotordc.com/shop/product/varnished-wooden-door-h-203-x-w-71-80-5-cm-right-left-59508?page=4&category=32,"['59508_2ed1914.png', '9848_82b7860.png', '9849_82b7860.png', '9850_82b7860.png', '9851_82b7860.png']",69.0,69.0,,,,,,,,,2022-12-26,0.0,,2022-10-28,BE,rotordc,fr,1,59.0,"{'score': 0.4158479869365692, 'start': 1, 'end': 17, 'answer': 'Varnished wooden'}","{'score': 0.3121102750301361, 'start': 24, 'end': 62, 'answer': '\xa0RightH. 203 x W. 71 x T. 3.6 cmLeftH.'}","{'score': 0.0010247770696878433, 'start': 235, 'end': 271, 'answer': ' Hinges, handles, keys and lock case'}",Wood,Wood panelled door leaves,Pr_30_59_23_98,"Roof, Slabs, Stairs","Door, Windows, Gates","Floor plates, gratings and edgings",0.0010247770696878433,,,,59.0
730,189DOP039,"Door in painted wood x , cm - Left",28.0,kg,pc,"
Each side is a painted a different colour. Small 'sonnez' metal plate. Dimensions:Height: 224,5 cm Width: 89 cmThickness : 3,7 cmLeftGood used condition. May have some scratches or chipped paint and small gaps between the wooden slats. A bit dusty, needs to be cleaned. Keys, lock case, hinges and handles are missing.  Location in door pavilion: B3
",Doors,https://rotordc.com/shop/product/189dop039-door-in-painted-wood-w-89-x-h-224-5-cm-left-59130?page=5&category=32,"['59130_e5a5b3e.png', '8761_c3e60d5.png', '8762_c3e60d5.png', '8763_c3e60d5.png', '8764_c3e60d5.png', '8765_c3e60d5.png', '8766_c3e60d5.png', '8767_c3e60d5.png']",39.0,39.0,,,,,,,,,,0.0,,2022-10-28,BE,rotordc,fr,0,,"{'score': 0.05218208208680153, 'start': 58, 'end': 71, 'answer': ' metal plate.'}","{'score': 0.26511701941490173, 'start': 71, 'end': 121, 'answer': '\xa0Dimensions:Height: 224,5 cm\xa0Width: 89 cmThickness'}","{'score': 1.0737991260612034e-06, 'start': 43, 'end': 71, 'answer': "" Small 'sonnez' metal plate.""}",Wood,Wood panelled door leaves,Pr_30_59_23_98,"Roof, Slabs, Stairs","Door, Windows, Gates",Furnishings,1.0737991260612034e-06,,,,
731,189DOP038,"Door in painted wood x , cm - Right",20.0,kg,pc,"
Dimensions:Height: 202,5 cm Width: 89 cmThickness : 3,5 cmRightGood used condition. May have some scratches or chipped paint and small gaps between the wooden slats. A bit dusty, needs to be cleaned. Keys and handles are missing. Lock case  and hinges is included in the price. Location in door pavilion: B3
",Doors,https://rotordc.com/shop/product/189dop038-door-in-painted-wood-w-89-x-h-202-5-cm-right-59129?page=5&category=32,"['59129_f76b15d.png', '8755_0508ddc.png', '8756_0508ddc.png', '8757_0508ddc.png', '8758_0508ddc.png', '8759_0508ddc.png', '8760_0508ddc.png']",69.0,69.0,,,,,,,,,2022-12-26,0.0,,2022-10-28,BE,rotordc,fr,1,59.0,"{'score': 0.018676670268177986, 'start': 152, 'end': 166, 'answer': ' wooden slats.'}","{'score': 0.5600225329399109, 'start': 1, 'end': 50, 'answer': 'Dimensions:Height: 202,5 cm\xa0Width: 89 cmThickness'}","{'score': 0.0004236310487613082, 'start': 230, 'end': 278, 'answer': '\xa0Lock case \xa0and\xa0hinges\xa0is included in the price.'}",Wood,Wood panelled door leaves,Pr_30_59_23_98,"Roof, Slabs, Stairs","Door, Windows, Gates",Furnishings,0.0004236310487613082,,,,59.0
735,189DOP033,Door in painted wood x cm - Left,32.0,kg,pc,"
Wooden door with peeling paint. Dimensions:Height: 219 cm Width: 93 cmThickness : 4 cmLeftGood used condition. May have some scratches or chipped paint and small gaps between the wooden slats. There is a crack in the wood and some holes. A bit dusty, needs to be cleaned. Keys, hinges and handles are missing. Lock case is present, but very rusty.Location in door pavilion: B3
",Doors,https://rotordc.com/shop/product/189dop033-door-in-painted-wood-w-93-x-h-219-cm-left-59122?page=5&category=32,"['59122_a6b3ea7.png', '8706_2b3546a.png', '8707_2b3546a.png', '8708_2b3546a.png', '8709_2b3546a.png']",79.0,79.0,,,,,,,,,,0.0,,2022-10-28,BE,rotordc,fr,0,,"{'score': 0.6760029792785645, 'start': 1, 'end': 7, 'answer': 'Wooden'}","{'score': 0.5533065795898438, 'start': 32, 'end': 80, 'answer': '\xa0Dimensions:Height: 219 cm\xa0Width: 93 cmThickness'}","{'score': 1.42785165735404e-06, 'start': 1, 'end': 32, 'answer': 'Wooden door with peeling paint.'}",Wood,Wood panelled door leaves,Pr_30_59_23_98,"Roof, Slabs, Stairs","Door, Windows, Gates",Furnishings,1.42785165735404e-06,,,,
736,189DOP031,"Wooden door with textured glass panels x , cm - Left",35.0,kg,pc,"
Dimensions:Height: 224,7 cm Width: 91 cmThickness : 4,5 cmLeftGood used condition. One of the glass panels is broken. One sticker on a glass panel. May have some scratches or chipped paint and small gaps between the wooden slats. A bit dusty, needs to be cleaned. Keys, hinges and handles are missing. Lock case is included in the price. 
",Doors,https://rotordc.com/shop/product/189dop031-wooden-door-with-textured-glass-panels-w-91-x-h-224-7-cm-left-59120?page=5&category=32,"['59120_143c2df.png', '8697_6b12b04.png', '8698_6b12b04.png', '8700_6b12b04.png', '8701_6b12b04.png']",139.0,139.0,,,,,,,,,2022-12-26,0.0,,2022-10-28,BE,rotordc,fr,1,59.0,"{'score': 0.007650961633771658, 'start': 216, 'end': 230, 'answer': ' wooden slats.'}","{'score': 0.6031290292739868, 'start': 1, 'end': 50, 'answer': 'Dimensions:Height: 224,7 cm\xa0Width: 91 cmThickness'}","{'score': 0.05009298399090767, 'start': 302, 'end': 312, 'answer': '\xa0Lock case'}",Architectural glass,Wood panelled door leaves,Pr_30_59_23_98,"Roof, Slabs, Stairs","Door, Windows, Gates",Glass blocks and panels,0.05009298399090767,,,,59.0
737,189DOP030,"Wooden door x , cm - Left",33.0,kg,pc,"
Location:C4 Dimensions:Height: 247,4 cm Width: 90 cmThickness : 5,2 cmLeftDoor location: C4Good used condition. May have some scratches or chipped paint and small gaps between the wooden slats. A bit dusty, needs to be cleaned. Holes or screws in the woods. Traces of humidity. Keys and handles are missing. Lock case  and hinges are included in the price; but a bit rusty. 
",Doors,https://rotordc.com/shop/product/189dop030-wooden-door-w-90-x-h-247-4-cm-left-59119?page=5&category=32,"['59119_a983f5a.png', '8691_88cb7a2.png', '8692_88cb7a2.png', '8693_88cb7a2.png', '8694_88cb7a2.png', '8695_88cb7a2.png', '8696_88cb7a2.png']",139.0,139.0,,,,,,,,,,0.0,,2022-10-28,BE,rotordc,fr,0,,"{'score': 0.09512118995189667, 'start': 180, 'end': 194, 'answer': ' wooden slats.'}","{'score': 0.22791939973831177, 'start': 12, 'end': 62, 'answer': '\xa0Dimensions:Height: 247,4 cm\xa0Width: 90 cmThickness'}","{'score': 0.02834215760231018, 'start': 308, 'end': 357, 'answer': '\xa0Lock case \xa0and\xa0hinges are included in the price;'}",Wood,Wood panelled door leaves,Pr_30_59_23_98,"Roof, Slabs, Stairs","Door, Windows, Gates",Glass blocks and panels,0.02834215760231018,,,,
738,189DOP029,"Door in painted wood with patterned glass panels , x , cm - Right",28.0,kg,pc,"
Wooden door, painted brown with patterned glass panels. Dimensions:Height: 224,4 cm Width: 83,5 cmThickness : 5,6 cmRightGood used condition. May have some scratches or chipped paint and small gaps between the wooden slats. A bit dusty, needs to be cleaned. The paint is old, a corner of the door is a bit damaged. There are small pins in the wood.Keys and hinges are missing. Lock case and handles are included in the price. 
",Doors,https://rotordc.com/shop/product/189dop029-door-in-painted-wood-with-patterned-glass-panels-w-83-5-x-h-224-4-cm-right-59118?page=5&category=32,"['59118_143c2df.png', '8683_5dd65ca.png', '8684_5dd65ca.png', '8685_5dd65ca.png', '8686_5dd65ca.png', '8687_5dd65ca.png', '8688_5dd65ca.png', '8689_5dd65ca.png', '8690_5dd65ca.png']",139.0,139.0,,,,,,,,,,0.0,,2022-10-28,BE,rotordc,fr,0,,"{'score': 0.4966113269329071, 'start': 1, 'end': 7, 'answer': 'Wooden'}","{'score': 0.6289786696434021, 'start': 56, 'end': 108, 'answer': '\xa0Dimensions:Height: 224,4 cm\xa0Width: 83,5 cmThickness'}","{'score': 0.0016388889634981751, 'start': 377, 'end': 426, 'answer': '\xa0Lock case and\xa0handles\xa0are included in the price.'}",Architectural glass,Wood panelled door leaves,Pr_30_59_23_98,"Roof, Slabs, Stairs","Door, Windows, Gates",Glass blocks and panels,0.0016388889634981751,,,,
739,189DOP028,"Wooden door with glass panels , x cm - Left",28.0,kg,pc,"
Door in wood with striped glass panels. Dimensions:Height: 228 cm Width: 87,5 cmThickness : 4,4 cmLeftOne of two glass panels is broken. May have some scratches or chipped paint and small gaps between the wooden slats. There are a few nails in the wood. A bit dusty, needs to be cleaned. Keys, Lock case and handles are missing. Hinges are included in the price, they are rusty.
",Doors,https://rotordc.com/shop/product/189dop028-wooden-door-with-glass-panels-w-87-5-x-h-228-cm-left-59117?page=5&category=32,"['59117_143c2df.png', '8677_d383893.png', '8678_d383893.png', '8679_d383893.png', '8680_d383893.png', '8681_d383893.png', '8682_d383893.png']",99.0,99.0,,,,,,,,,,0.0,,2022-10-28,BE,rotordc,fr,0,,"{'score': 0.9101953506469727, 'start': 8, 'end': 13, 'answer': ' wood'}","{'score': 0.49186480045318604, 'start': 40, 'end': 90, 'answer': '\xa0Dimensions:Height: 228 cm\xa0Width: 87,5 cmThickness'}","{'score': 0.015080166049301624, 'start': 329, 'end': 363, 'answer': ' Hinges\xa0are included in the price,'}",Architectural glass,Wood panelled door leaves,Pr_30_59_23_98,"Roof, Slabs, Stairs","Door, Windows, Gates",Glass blocks and panels,0.015080166049301624,,,,
740,189DOP027,"Door in painted wood x , cm - Left",30.0,kg,pc,"
Location in door pavilion: D2Dimensions:Height: 214,5 cm Width: 92 cmThickness : 4 cmLeftGood used condition. There are some scratches or chipped paint. The wood cracked on the bottom part. A bit dusty, needs to be cleaned. Keys, lock case hinges and handles are missing. 
",Doors,https://rotordc.com/shop/product/189dop027-door-in-painted-wood-w-92-x-h-214-5-cm-left-59116?page=5&category=32,"['59116_a040a0e.png', '8673_70ef3b8.png', '8674_70ef3b8.png', '8675_70ef3b8.png', '8676_70ef3b8.png']",79.0,79.0,,,,,,,,,,0.0,,2022-10-28,BE,rotordc,fr,0,,"{'score': 0.07558827847242355, 'start': 157, 'end': 162, 'answer': ' wood'}","{'score': 0.21474996209144592, 'start': 27, 'end': 79, 'answer': ' D2Dimensions:Height: 214,5 cm\xa0Width: 92 cmThickness'}","{'score': 3.698682849062607e-05, 'start': 27, 'end': 48, 'answer': ' D2Dimensions:Height:'}",Wood,Wood panelled door leaves,Pr_30_59_23_98,"Roof, Slabs, Stairs","Door, Windows, Gates",Furnishings,3.698682849062607e-05,,,,
741,189DOP026,"Door in painted wood x , cm - Right",20.0,kg,pc,"
Location in door pavilion: D2One side is painted yellow and the other side is light grey and medium grey. Dimensions:Height: 212,2 cm Width: 85 cmThickness : 3,6 cmRightGood used condition. May have some scratches or chipped paint and small gaps between the wooden slats. A bit dusty, needs to be cleaned. Keys and handles are missing. Lock case  and hinges are included in the price, a bit rusty. 
",Doors,https://rotordc.com/shop/product/189dop026-door-in-painted-wood-w-85-x-h-212-2-cm-right-59115?page=5&category=32,"['59115_5f0f735.png', '8667_7b89169.png', '8668_7b89169.png', '8669_7b89169.png', '8670_7b89169.png', '8671_7b89169.png', '8672_7b89169.png']",79.0,79.0,,,,,,,,,2022-12-26,0.0,,2022-10-28,BE,rotordc,fr,1,59.0,"{'score': 0.011234388686716557, 'start': 258, 'end': 272, 'answer': ' wooden slats.'}","{'score': 0.1353384256362915, 'start': 106, 'end': 156, 'answer': '\xa0Dimensions:Height: 212,2 cm\xa0Width: 85 cmThickness'}","{'score': 0.005710487253963947, 'start': 336, 'end': 385, 'answer': '\xa0Lock case \xa0and\xa0hinges\xa0are included in the price,'}",Wood,Wood panelled door leaves,Pr_30_59_23_98,"Roof, Slabs, Stairs","Door, Windows, Gates",Furnishings,0.005710487253963947,,,,59.0
