,Unnamed: 0.1,Unnamed: 0,Title,Condition,eBKP_H,eBKP_H_EN,MateriuumCategory,Category,Category_1,Subcategory,Description,Material,Length,Width,Height,Diameter,Weight,Color,Energy_Efficiency,Availability,FirstPrice,PriceOnDemand,Quantity,Saved,LastPrice,LastUpOn,PriceChange,Sold,SoldAfter,Location,Provider,Store,ID,Country,Language,Imagefile,URL,eBKP_H_Generalized,ElementType,Price,Stock,Dimensions,material,dim,quantity_n,material_emb,Swiss_Raw,Swiss_Code,first_level,second_level,third_level
2126,2982,2982,Dampfabzug-Dunstabzugshaube,"used, cleaned & tested",['H03.05'],"Catering kitchens: control fittings, appliances",,Ausbau,Küchen & Gastronomie,Apparate & Geräte,"Unterbauhaube
Hersteller: Miele
Modell: DA 1255
Jahrgang: 2017
Farbe: Edelstahl
Bauform: Einbau / CH-Norm
Betrieb: Abluft (Umfluft mit Aktivkohlefilter möglich)
LED-Beleuchtung
Stutzen ² 12 cm
Anschluss: 230V
Ohne Montagematerial",,,,,,,,,2022-12-08,110.0,,,1970-01-01,110.0,1970-01-01 00:00:00.000,0.0,1.0,5.0,"Brügg, 2555",,useagain,91477,CH,de,_dsc9642_570x570.jpg,https://www.useagain.ch/de/dampfabzug-dunstabzugshaube-91477,H03.05,cooker hood,,,,"{'score': 0.1921052485704422, 'start': 69, 'end': 79, 'answer': ' Edelstahl'}","{'score': 0.013971524313092232, 'start': 186, 'end': 192, 'answer': ' 12 cm'}","{'score': 3.525618012645282e-05, 'start': 184, 'end': 192, 'answer': ' ² 12 cm'}",Pisé,Sedge,Pr_45_31_63_76,"Wall, Barriers, Pannels","Covering, Finish","Lighting columns, brackets and bollards"
2239,3097,3097,Deckentäfelung,,"['G02.02', 'G03.02']",Building fit-out,,Ausbau,Boden - & Wandbeläge,Holzbeläge,"Deckentäfelung in den 90er eingebaut.  Tafelung 22cm breit per Klippssytsem auf Latten montiert dazwischen mit Stryropor ausgedämmt.

Decke: 10m2 (4m x 2.45m)
Wand:: 11.5m2 (5m x h:2.3m)

Es muss alles sorgfältig demontiert und mitgenommen werden.",Wood,,,,,,,,2023-01-09,0.0,,,1970-01-01,0.0,1970-01-01 00:00:00.000,0.0,1.0,26.0,"Reinach, 4153",,useagain,91599,CH,de,p1010097_570x570.jpg,https://www.useagain.ch/de/deckentaefelung-91599,G,,,,,"{'score': 9.237111953552812e-05, 'start': 110, 'end': 120, 'answer': ' Stryropor'}","{'score': 0.028129763901233673, 'start': 140, 'end': 158, 'answer': ' 10m2 (4m x 2.45m)'}","{'score': 8.774904563324526e-05, 'start': 140, 'end': 145, 'answer': ' 10m2'}",Pisé,Sedge,Pr_45_31_63_76,"Wall, Barriers, Pannels","Covering, Finish","Floor plates, gratings and edgings"
2328,3379,3379,Pavés,used,"['G02.02', 'G03.02']",Building fit-out,Sol et plafond,Ausbau,Boden - & Wandbeläge,Holzbeläge,Panneau Trespa en bon état avec des trous sur les extrémités pour cacher le système de fixation,Stone,0.0,10.0,10,,210kg,,,,135.0,0.0,40.0,1970-01-01,135.0,1970-01-01 00:00:00.000,8.0,1.0,48.0,,MAD,materiuum,2206-4299,CH,fr,['https://materiuum.ch/wp-content/uploads/2022/12/2206-4299-a-1.jpg'],https://materiuum.ch/produit/393-16/,G,paving stones,,,,"{'score': 0.7840142846107483, 'start': 7, 'end': 14, 'answer': ' Trespa'}","{'score': 0.0043163541704416275, 'start': 0, 'end': 14, 'answer': 'Panneau Trespa'}","{'score': 0.00012213877926114947, 'start': 0, 'end': 14, 'answer': 'Panneau Trespa'}",Pisé,Sedge,Pr_45_31_63_76,"Wall, Barriers, Pannels","Covering, Finish","Floor plates, gratings and edgings"
2433,3615,3615,Pissoir,"used, cleaned & tested",['D09.05'],"Wastewater: control fittings, appliances",,Gebäudetechnik & Sanitär,Sanitär,WCs - Toiletten,"Hersteller: Laufen
Garantie: ohne Garantie
Lochabstand: 30 cm 
Masse: H: 51 cm B: 50 cm T: 51 cm
Mängel: Gebrauchsspuren
Material: Keramik
Zustand: occasion/gebraucht

Artikel Nr: 91699",,,,,,,,,2022-10-24,40.0,,,1970-01-01,40.0,1970-01-01 00:00:00.000,0.0,1.0,9.0,"Münchenstein, 4142",,useagain,91111,CH,de,91699_570x570.jpg,https://www.useagain.ch/de/pissoir-91111,D09.05,urinal,,,,"{'score': 0.9863893985748291, 'start': 130, 'end': 138, 'answer': ' Keramik'}","{'score': 0.6710672974586487, 'start': 69, 'end': 96, 'answer': ' H: 51 cm B: 50 cm T: 51 cm'}","{'score': 0.001321014598943293, 'start': 69, 'end': 78, 'answer': ' H: 51 cm'}",Pisé,Sedge,Pr_45_31_63_76,"Wall, Barriers, Pannels","Floors, Ceiling",Sanitary fittings and accessories
2445,3628,3628,Dunstabzug -,"used, cleaned & tested",['H03.05'],"Catering kitchens: control fittings, appliances",,Ausbau,Küchen & Gastronomie,Apparate & Geräte,"Baujahr:  keine Angaben
Hersteller: Wesco
Garantie: 6 Monate Garantie
Masse: B:90cm,T:33,5cm
Mängel: keine Mängel
Spannung: 230 V
Zustand: occasion/gebraucht

Artikel Nr: 111356",,33.0,90.0,,,,,,2023-01-27,499.0,,,1970-01-01,499.0,1970-01-01 00:00:00.000,0.0,1.0,32.0,"Münchenstein, 4142",,useagain,91789,CH,de,111356_%281%29_570x570.jpg,https://www.useagain.ch/de/dunstabzug-wesco-evm-210-90-91789,H03.05,cooker hood,,,,"{'score': 3.3110006825154414e-06, 'start': 92, 'end': 113, 'answer': '\nMängel: keine Mängel'}","{'score': 0.7453892827033997, 'start': 76, 'end': 92, 'answer': ' B:90cm,T:33,5cm'}","{'score': 0.432134747505188, 'start': 76, 'end': 92, 'answer': ' B:90cm,T:33,5cm'}",Pisé,Sedge,Pr_45_31_63_76,"Wall, Barriers, Pannels","Covering, Finish","Lighting columns, brackets and bollards"
2535,3718,3718,Pissoir,"used, cleaned & tested",['D09.05'],"Wastewater: control fittings, appliances",,Gebäudetechnik & Sanitär,Sanitär,WCs - Toiletten,"Lochabstand: 31cm
Masse: H: 55cm B: 45cm T: 47cm
Mängel: keine Mängel
Material: Keramik
Montage: Wandmontage
Zustand: occasion/gebraucht

Artikel Nr: 112001",Ceramic,47.0,45.0,55,,,white,,2023-02-02,80.0,,,1970-01-01,50.0,2023-09-25 00:00:00.000,0.0,1.0,90.0,"Münchenstein, 4142",,useagain,91822,CH,de,112001_570x570.jpg,https://www.useagain.ch/de/pissoir-91822,D09.05,urinal,,,,"{'score': 0.9897878170013428, 'start': 79, 'end': 87, 'answer': ' Keramik'}","{'score': 0.25732555985450745, 'start': 24, 'end': 48, 'answer': ' H: 55cm B: 45cm T: 47cm'}","{'score': 8.21622961666435e-05, 'start': 27, 'end': 32, 'answer': ' 55cm'}",Pisé,Sedge,Pr_45_31_63_76,"Wall, Barriers, Pannels","Floors, Ceiling",Sanitary fittings and accessories
2551,3734,3734,Div . Seife Halter,"used, cleaned & tested",['Sonstiges'],,,Gebäudetechnik & Sanitär,Sanitär,Zubehör,"Garantie: ohne Garantie
Montage: Wandmontage
Material: Edelstahl
Mängel: keine Mängel
Zustand: Occasion/gebraucht

Artikel Nr:111990",,,,,,,,,2023-02-06,2.0,,,1970-01-01,1.0,2023-09-25 00:00:00.000,-1.0,1.0,90.0,"Münchenstein, 4142",,useagain,91862,CH,de,111990_570x570.jpg,https://www.useagain.ch/de/div.-seife-halter-91862,,,,,,"{'score': 0.9883386492729187, 'start': 54, 'end': 64, 'answer': ' Edelstahl'}","{'score': 0.016877973452210426, 'start': 32, 'end': 44, 'answer': ' Wandmontage'}","{'score': 0.000796388485468924, 'start': 114, 'end': 132, 'answer': '\nArtikel Nr:111990'}",Silt,Sedge,Pr_45_31_63_76,"Wall, Barriers, Pannels","Covering, Finish",Support and restraint products
2910,4106,4106,Mitigeur,used,['Sonstiges'],,Sanitaires,Gebäudetechnik & Sanitär,Sanitär,,Entraxe : 13cm,Stainless steel,0.0,18.0,21.5,,,,,,15.0,0.0,0.0,1970-01-01,15.0,1970-01-01 00:00:00.000,10.0,1.0,14.0,,MAD,materiuum,2209-5013,CH,fr,"['https://materiuum.ch/wp-content/uploads/2023/01/2209-5013-a-600x450.jpg', 'https://materiuum.ch/wp-content/uploads/2023/01/2209-5013-b-600x800.jpg']",https://materiuum.ch/produit/394-45/,,mixer faucet,,,,"{'score': 0.06203758716583252, 'start': 0, 'end': 7, 'answer': 'Entraxe'}","{'score': 0.24710853397846222, 'start': 0, 'end': 14, 'answer': 'Entraxe : 13cm'}","{'score': 0.1058671623468399, 'start': 9, 'end': 14, 'answer': ' 13cm'}",Pisé,Sedge,Pr_45_31_63_76,"Wall, Barriers, Pannels","Covering, Finish",Masonry walling units
2932,4130,4130,Pissoir hängend,used & cleaned,['D09.05'],"Wastewater: control fittings, appliances",,Gebäudetechnik & Sanitär,Sanitär,WCs - Toiletten,"Pissoir hängend von der Marke, Laufen",Ceramic,35.0,40.0,78,,,white,,2023-03-20,50.0,,,1970-01-01,50.0,1970-01-01 00:00:00.000,0.0,1.0,12.0,"Münchenstein, 4142",,useagain,92249,CH,de,112103_570x570.jpg,https://www.useagain.ch/de/pissoir-haengend-92249,D09.05,urinal,,,,"{'score': 0.770409107208252, 'start': 30, 'end': 37, 'answer': ' Laufen'}","{'score': 0.00011888901644852012, 'start': 0, 'end': 15, 'answer': 'Pissoir hängend'}","{'score': 0.00015932133828755468, 'start': 0, 'end': 15, 'answer': 'Pissoir hängend'}",Pisé,Sedge,Pr_45_31_63_76,"Wall, Barriers, Pannels","Floors, Ceiling",Sanitary fittings and accessories
2984,4182,4182,gerade Einbautreppe mit Massivholztritten Buche u Metallwangen,used,"['C01.04', 'C04.02', 'C04.06', 'D12.04', 'I02.04']","Suspended structural slabs, roof structure",,Ausbau,Geländer & Treppen,Treppen & Rampen,"sehr gut erhaltene gerade Einbautreppe mit Massivholztritten (Buche D: 4cm) u Metallwangen; 12 Tritte (Laufbreite: 84,5 cm / mit Wangen: 100cm); Grundmass: ( Schattenwurf am Boden): 274cm ( inkl. längerem Austritt ( 79,5cm) - kann ev auf normale Tritt tiefe gekürzt weren-&gt; Felxen u Schwiessen?; Auftritt: 22,5 cm ( Tritttiefe); Steigung Bzw Tritthöhe: 21cm; inkl. schrägem Geländer,
 + L-Geländer für oben B: 105 cm L: 185cm, -&gt; 3 von 5 Füssen müssen wieder angeschweisst werden-&gt; s auch PDF für Masse unten angehängt


intern: Nr: 3094; ID: 19120; HP: 92278",Mixed,274.0,100.0,251,,,,,2023-03-22,1850.0,,,1970-01-01,1850.0,1970-01-01 00:00:00.002,0.0,1.0,45.0,,,useagain,92278,CH,de,img_9251_570x570.jpg,https://www.useagain.ch/de/gerade-einbautreppe-mit-massivholztritten-buche-u-metallwangen-92278,C04,stairs,,,,"{'score': 0.26478880643844604, 'start': 42, 'end': 67, 'answer': ' Massivholztritten (Buche'}","{'score': 0.04428815841674805, 'start': 144, 'end': 187, 'answer': ' Grundmass: ( Schattenwurf am Boden): 274cm'}","{'score': 2.553640297264792e-05, 'start': 91, 'end': 101, 'answer': ' 12 Tritte'}",Gravel,Sedge,Pr_45_31_63_76,"Wall, Barriers, Pannels","Blocks, Panels, Fences, Bricks","Lighting columns, brackets and bollards"
3130,4333,4333,Chaudière,"used, cleaned & tested","['D05.01', 'D05.02', 'I05.03']",Heating installations,,Gebäudetechnik & Sanitär,"Heizung, Klima & Lüftung",Wärmeerzeugung,Chaudière à gaz avec grand boiler adapté pour chauffage de l'eau par panneaux thermiques.,Aluminum,,,,,,white,C,,1000.0,,,1970-01-01,1000.0,2023-09-25 00:00:00.000,0.0,1.0,15.0,"Blonay, 1807",,useagain,92405,CH,de,chaudirewolf_570x570.jpg,https://www.useagain.ch/de/chaudiere-wolf-cgb-k-20-92405,D05,,,,,"{'score': 0.30842992663383484, 'start': 68, 'end': 77, 'answer': ' panneaux'}","{'score': 8.975077798822895e-05, 'start': 0, 'end': 33, 'answer': 'Chaudière à gaz avec grand boiler'}","{'score': 0.0009836505632847548, 'start': 20, 'end': 33, 'answer': ' grand boiler'}",Pisé,Sedge,Pr_45_31_63_76,"Wall, Barriers, Pannels","Covering, Finish","Lighting columns, brackets and bollards"
3232,4442,4442,Alu Briefkastenanlage er ohne Milchkästli,used,"['I06.01', 'I06.02', 'I06.03', 'I06.04']",External furnishings,,Umgebung,Garten & Aussenbereich,Fertigteile & Geräte,"sehr gut erhaltener Briefkasten; 6-er horizontal, mit nur 1 Türli -ohne Milchkästli bzw Paketablagefächli ; (ev besteht die Möglichkeit neue Türli ( 2-teilig) zu kaufen, da innen ein fester Boden existiert, das Schlössli könnte übernommen werden, ( Preis dafür?) je 1-3 Schlüsselvorhanden, war nur für interne Post im Hausinnern eingestzt worden div Farben u Grössen siehe weitere Angebote Â  Preis ist Fr. 60.--/Fach
intern: Nr: 3140; ID: 19237 ; HP 92455",Aluminum,38.0,126.0,61,,,yellow,,2023-04-29,360.0,,,1970-01-01,360.0,2023-09-25 00:00:00.000,0.0,1.0,9.0,,,useagain,92455,CH,de,20230427_101513_570x570.jpg,https://www.useagain.ch/de/alu-briefkastenanlage-6er-ohne-milchkaestli-92455,I06,,,,,"{'score': 9.951330139301717e-05, 'start': 345, 'end': 366, 'answer': ' div Farben u Grössen'}","{'score': 0.00608696136623621, 'start': 345, 'end': 366, 'answer': ' div Farben u Grössen'}","{'score': 0.07238917797803879, 'start': 57, 'end': 65, 'answer': ' 1 Türli'}",Pisé,Sedge,Pr_45_31_63_76,"Wall, Barriers, Pannels","Blocks, Panels, Fences, Bricks","Lighting columns, brackets and bollards"
3345,4558,4559,Stalllampe,gebraucht & gereinigt,"['D01.05', 'J01.03']",,,Gebäudetechnik & Sanitär,Elektro & Leuchten,Leuchten & Lampen,"Stalllampe D: 20cm, keine Abplatzungen am Emailleschirm, laufend weitere an lager--&gt; fragen Sie danach im BauTeilLaden Wintethur 052 - 238 27 00",Ceramic,,,,20,,,,2022-09-30,50.0,,,1970-01-01,50.0,2023-09-25 00:00:00.000,,0.0,4.0,,,,73944,,,20170509_104743_570x570.jpg,https://www.useagain.ch/de/stalllampe-73944,,,,,,"{'score': 0.01874815858900547, 'start': 41, 'end': 56, 'answer': ' Emailleschirm,'}","{'score': 0.12297466397285461, 'start': 10, 'end': 19, 'answer': ' D: 20cm,'}","{'score': 0.011530675925314426, 'start': 13, 'end': 19, 'answer': ' 20cm,'}",Pisé,Sedge,Pr_45_31_63_76,"Wall, Barriers, Pannels","Covering, Finish","Lighting columns, brackets and bollards"
3527,4761,4762,Stalllampe,used & cleaned,"['D01.05', 'J01.03']",,Electricités et luminaires,Gebäudetechnik & Sanitär,Elektro & Leuchten,Leuchten & Lampen,"Stalllampe D: 20cm, keine Abplatzungen am Emailleschirm, laufend weitere an lager--&gt; fragen Sie danach im BauTeilLaden Wintethur 052 - 238 27 00",Keramik,,,,20,,,,2022-09-30,,,,,,2023-09-25 00:00:00.000,,0.0,,,,useagain,73944,CH,de,20170509_104743_570x570.jpg,https://www.useagain.ch/de/stalllampe-73944,,lamp,50.0,,,"{'score': 0.01874815858900547, 'start': 41, 'end': 56, 'answer': ' Emailleschirm,'}","{'score': 0.12297466397285461, 'start': 10, 'end': 19, 'answer': ' D: 20cm,'}","{'score': 0.011530675925314426, 'start': 13, 'end': 19, 'answer': ' 20cm,'}",Pisé,Sedge,Pr_45_31_63_76,"Wall, Barriers, Pannels","Covering, Finish","Lighting columns, brackets and bollards"
3955,5359,5360,Badarmatur,"used, cleaned & tested",['D08.05'],"Water: control fittings, appliances",Sanitaires,Gebäudetechnik & Sanitär,Sanitär,Armaturen,"Lochabstand: 15.2cm

Art. Nr.: 113749",Stahl,,,,,,,,2023-08-31,,,,,45.0,2023-09-25 00:00:00.000,,0.0,,"Münchenstein, 4142",,useagain,93304,CH,de,113749_570x570.jpg,https://www.useagain.ch/de/badarmatur-93304,D08.05,plumbing fixture,45.0,,,"{'score': 0.009978286921977997, 'start': 30, 'end': 37, 'answer': ' 113749'}","{'score': 0.14750836789608002, 'start': 12, 'end': 19, 'answer': ' 15.2cm'}","{'score': 0.006253676488995552, 'start': 30, 'end': 37, 'answer': ' 113749'}",Pisé,Sedge,Pr_45_31_63_76,"Wall, Barriers, Pannels","Covering, Finish",Sanitary fittings and accessories
3966,5370,5371,Pissoir,"used, cleaned & tested",['D09.05'],"Wastewater: control fittings, appliances",Sanitaires,Gebäudetechnik & Sanitär,Sanitär,WCs - Toiletten,"Masse: H: 8.5 cm B: 37/38 cm T: 79
Lochabstand: 25.5 cm

Art. Nr.: 113335",Keramik,,37.0,79,,,white,,2023-08-14,,,,,30.0,2023-09-25 00:00:00.000,,0.0,,"Münchenstein, 4142",,useagain,93089,CH,de,113335_570x570.jpg,https://www.useagain.ch/de/pissoir-93089,D09.05,urinal,30.0,,,"{'score': 0.0031950047705322504, 'start': 56, 'end': 66, 'answer': '\nArt. Nr.:'}","{'score': 0.2654323875904083, 'start': 6, 'end': 34, 'answer': ' H: 8.5 cm B: 37/38 cm T: 79'}","{'score': 0.2109764665365219, 'start': 66, 'end': 73, 'answer': ' 113335'}",Pisé,Sedge,Pr_45_31_63_76,"Wall, Barriers, Pannels","Floors, Ceiling",Sanitary fittings and accessories
